source_0,destination_0,arrival_time_0,source_1,destination_1,arrival_time_1,source_2,destination_2,arrival_time_2,source_3,destination_3,arrival_time_3,source_4,destination_4,arrival_time_4,source_5,destination_5,arrival_time_5,source_6,destination_6,arrival_time_6,source_7,destination_7,arrival_time_7,source_8,destination_8,arrival_time_8,source_9,destination_9,arrival_time_9,source_10,destination_10,arrival_time_10,source_11,destination_11,arrival_time_11,source_12,destination_12,arrival_time_12,source_13,destination_13,arrival_time_13,source_14,destination_14,arrival_time_14,source_15,destination_15,arrival_time_15,source_16,destination_16,arrival_time_16,source_17,destination_17,arrival_time_17,source_18,destination_18,arrival_time_18,source_19,destination_19,arrival_time_19,source_20,destination_20,arrival_time_20,source_21,destination_21,arrival_time_21,source_22,destination_22,arrival_time_22,source_23,destination_23,arrival_time_23,source_24,destination_24,arrival_time_24,source_25,destination_25,arrival_time_25,source_26,destination_26,arrival_time_26,source_27,destination_27,arrival_time_27,source_28,destination_28,arrival_time_28,source_29,destination_29,arrival_time_29
30,0,73,8,32,104,4,16,59,22,36,78,6,36,95,26,32,65,28,4,82,0,36,93,0,36,91,4,4,57,4,0,56,14,20,65,30,12,65,34,36,60,16,0,68,36,24,68,22,20,60,16,16,50,34,20,76,20,20,58,20,0,61,26,36,57,36,16,88,24,12,68,34,20,86,16,32,58,20,4,72,24,20,53,36,4,106,34,12,89
30,16,81,10,24,62,10,0,51,0,8,76,36,0,90,34,0,75,16,20,59,36,8,111,2,24,80,26,20,72,26,24,47,14,24,68,38,24,81,28,0,83,22,36,72,38,4,97,16,12,70,14,28,83,4,8,52,0,24,80,22,16,70,18,28,56,20,16,65,34,36,44,12,4,80,18,28,81,36,20,59,18,8,56,38,16,62,24,4,98
24,16,61,36,8,114,36,28,71,22,12,71,24,32,65,36,28,59,24,0,69,12,8,66,28,12,72,16,8,56,30,4,68,18,12,71,38,20,77,12,0,80,22,28,49,36,32,72,28,16,84,38,32,56,18,4,66,24,36,59,8,24,69,0,36,76,0,20,72,30,0,101,26,20,74,0,32,94,38,4,114,16,16,46,6,0,46,16,0,63
8,36,84,16,16,49,38,28,56,32,4,80,38,8,97,38,16,89,22,4,63,36,4,97,6,20,77,16,32,63,26,36,84,14,24,59,8,24,86,36,20,56,32,16,89,38,36,57,26,36,80,6,32,71,38,4,113,16,0,73,14,8,70,14,4,55,0,12,55,36,0,115,38,24,81,2,16,60,26,12,86,26,16,68,20,0,65,20,28,49
0,16,58,24,16,76,2,8,57,2,28,76,0,16,77,34,32,48,36,12,73,0,28,87,16,24,73,12,12,53,2,4,55,8,0,77,22,20,68,20,20,62,2,0,63,36,28,66,16,12,56,20,4,69,0,32,75,16,20,68,24,24,56,10,24,79,20,36,94,10,20,77,4,16,62,2,20,84,26,24,57,12,8,60,28,8,87,32,24,51
12,8,57,20,12,72,14,4,75,2,8,59,4,36,106,38,24,90,24,32,56,18,0,71,26,36,70,14,24,57,2,12,74,22,12,81,24,20,51,4,36,114,20,8,62,30,20,58,18,28,83,8,20,79,14,16,66,14,16,60,8,36,108,0,24,83,16,4,85,26,4,82,20,28,66,30,16,77,6,20,61,8,24,88,18,8,84,28,24,61
30,24,59,16,28,81,38,12,76,4,16,85,16,0,59,8,28,83,6,12,52,26,8,84,36,32,53,20,32,84,30,8,82,20,8,53,2,0,51,4,0,50,34,0,92,30,32,70,10,16,51,30,28,46,18,0,81,26,28,57,24,32,52,28,0,88,16,8,78,30,32,69,20,16,58,22,20,53,10,0,74,26,16,81,30,12,58,38,4,115
28,12,82,38,12,93,14,28,59,0,24,98,26,12,72,4,16,62,22,16,53,26,24,60,18,4,69,32,12,85,24,12,77,30,4,91,36,8,106,30,12,69,18,0,69,10,12,51,18,24,53,36,32,69,10,36,108,6,36,104,34,16,92,8,4,69,28,36,74,36,12,86,36,12,96,36,12,73,0,12,65,22,24,64,24,20,70,6,24,75
18,8,58,10,32,66,22,4,96,18,36,97,10,12,60,34,0,81,28,0,77,38,20,73,4,32,95,20,36,56,22,0,91,8,28,91,4,0,54,28,4,101,8,32,93,8,4,67,0,32,77,20,36,94,16,36,93,22,0,81,8,36,75,36,12,83,0,20,75,30,4,79,8,8,59,14,4,52,4,4,66,24,12,77,18,24,65,6,12,46
0,32,89,4,20,73,8,36,68,32,20,71,2,8,72,12,12,60,18,32,62,12,24,56,32,24,72,24,16,51,16,0,89,16,4,87,8,36,74,34,8,90,20,0,69,8,28,72,22,32,80,4,4,55,38,16,71,4,16,67,36,24,77,32,32,49,20,4,70,6,36,104,10,32,78,34,4,108,6,8,55,26,36,52,30,16,89,0,24,98
34,8,97,14,16,47,26,0,110,12,32,77,22,12,58,36,28,53,0,20,74,16,36,75,30,16,77,8,36,89,32,32,59,30,16,72,30,28,50,0,8,58,32,4,70,34,20,63,8,36,109,2,12,82,16,8,62,36,24,67,30,8,100,22,36,66,32,16,67,18,20,44,18,0,66,16,16,66,6,28,96,20,4,68,20,4,92,8,0,57
28,16,74,6,24,74,18,8,83,6,32,80,26,28,64,10,0,50,4,20,69,34,8,72,0,24,101,36,4,109,26,8,71,0,24,87,32,28,67,4,28,69,16,16,46,14,8,72,0,24,98,6,20,74,30,8,65,16,24,50,24,0,95,32,8,83,24,20,56,6,8,42,38,16,70,16,0,56,8,12,60,28,8,61,6,24,89,24,0,72
36,4,73,12,8,70,38,8,95,18,20,54,22,24,43,14,12,63,0,36,94,34,32,48,34,24,74,34,32,58,36,8,82,32,16,74,14,8,53,8,16,55,10,8,54,8,16,69,36,20,62,26,16,55,24,28,67,0,8,65,6,24,58,38,36,58,24,36,72,34,36,42,36,24,58,12,28,90,8,8,61,26,36,52,30,20,55,12,12,62
0,24,72,32,28,51,24,12,84,36,24,66,24,12,86,30,4,109,12,24,82,16,36,67,24,20,56,30,32,53,14,36,88,2,28,79,24,32,80,14,12,67,22,36,55,4,8,66,6,4,69,36,16,63,20,36,64,4,20,83,8,12,51,18,20,54,4,12,80,20,28,75,30,20,76,12,12,60,10,28,62,6,4,66,2,36,101,28,0,97
38,12,78,34,8,83,36,36,50,24,4,79,24,12,73,2,32,112,14,32,64,28,28,66,12,12,51,34,0,111,34,12,93,16,28,80,22,0,89,14,24,73,26,8,79,10,8,66,34,24,75,6,36,83,4,36,76,26,32,64,26,8,58,4,4,49,24,20,51,28,36,70,14,32,65,38,8,95,6,12,62,36,24,86,20,28,78,26,12,61
14,4,77,0,32,87,28,0,69,14,4,52,2,12,71,18,32,55,2,4,59,22,0,76,32,16,75,36,8,103,28,36,48,18,16,52,38,32,55,10,36,111,20,8,57,30,8,73,36,8,103,10,28,97,22,28,72,20,16,49,12,12,50,26,24,43,8,28,93,36,24,67,12,16,56,12,12,62,38,16,86,20,4,78,8,12,50,38,12,74
32,0,104,0,0,44,38,28,69,6,16,69,28,20,53,14,0,78,4,20,70,28,24,67,24,16,63,24,0,107,10,0,52,6,0,49,30,36,63,2,20,61,18,0,61,12,20,56,6,16,74,22,0,87,28,28,47,10,32,77,28,16,68,22,36,73,24,20,45,2,12,63,28,20,77,0,20,74,26,28,42,8,16,72,38,28,50,30,28,49
30,24,61,26,32,46,6,0,70,8,4,60,22,16,57,38,12,76,28,12,59,16,8,77,34,32,56,24,36,75,28,8,75,24,12,56,16,8,62,8,24,87,28,8,90,30,24,52,0,12,52,38,36,65,28,28,41,16,4,52,4,20,68,34,8,66,28,16,54,26,12,78,26,12,61,20,16,55,34,24,59,30,16,89,38,16,94,10,12,60
2,20,74,36,20,65,18,4,69,14,8,62,22,36,84,6,8,43,0,0,61,30,12,63,32,16,75,6,4,60,18,4,82,14,28,70,20,32,57,38,24,89,14,24,58,0,12,70,38,12,82,38,0,89,22,24,51,2,0,50,36,12,95,16,0,68,18,24,76,38,24,69,36,32,48,4,12,80,12,28,91,4,28,74,16,0,66,4,20,78
18,12,64,28,28,54,20,24,49,18,4,55,38,36,68,22,12,51,16,32,68,24,36,76,0,16,85,28,28,54,6,12,62,30,4,69,24,24,44,14,4,67,36,4,83,30,32,42,20,12,62,36,24,58,12,36,97,16,36,75,4,20,82,6,8,59,24,32,64,4,8,47,2,0,45,8,0,49,0,20,67,22,32,81,32,0,97,26,16,84
26,24,42,38,4,97,36,16,85,36,36,43,16,0,94,24,8,76,2,16,60,22,28,70,22,4,88,0,0,62,24,8,78,16,0,81,4,8,54,14,4,81,36,4,120,26,16,54,28,16,71,22,4,94,6,24,79,16,12,55,2,12,68,30,24,57,0,24,72,8,20,81,0,16,94,16,28,58,38,24,86,20,8,66,38,36,60,2,4,67
20,24,54,0,20,98,38,4,102,36,36,67,14,20,52,14,20,47,36,0,105,38,8,96,12,16,45,12,4,80,16,0,84,30,8,64,38,8,113,2,36,96,6,12,77,30,36,64,38,32,71,18,16,43,24,36,82,8,20,69,28,32,60,4,16,71,8,24,59,6,32,100,20,32,74,12,24,59,12,16,60,36,36,45,2,36,120,8,32,83
34,16,62,28,12,82,30,20,60,36,36,45,6,36,100,8,20,77,10,0,67,4,16,80,20,24,57,18,28,64,10,32,90,6,12,51,32,20,59,4,4,65,4,36,83,30,12,82,8,4,65,34,8,103,32,24,49,34,4,95,0,8,66,12,16,67,8,24,93,24,36,55,24,24,48,30,16,88,32,36,72,28,16,87,24,4,83,16,20,72
6,32,101,8,24,61,26,36,71,26,16,66,0,36,97,6,8,69,22,28,47,16,8,71,4,32,111,34,36,65,38,8,70,36,32,59,28,0,68,30,12,60,22,8,67,32,36,48,24,32,69,24,16,74,34,20,63,18,32,83,16,8,74,18,28,66,32,36,47,30,24,53,34,8,104,2,36,87,36,24,54,32,28,67,22,28,55,24,28,52
12,20,51,26,24,54,0,28,70,18,0,97,28,24,45,14,8,68,34,4,80,8,0,63,0,4,61,18,16,54,22,0,100,18,36,83,8,4,73,10,24,55,36,20,84,34,28,71,2,0,52,18,36,77,14,24,51,24,28,48,10,0,65,12,28,89,10,16,76,6,20,73,6,20,89,6,36,89,28,16,68,20,20,42,18,4,87,10,12,60
18,20,65,36,0,76,38,12,92,30,24,75,14,4,51,14,0,87,36,0,109,30,32,65,6,24,84,16,8,61,6,12,58,20,32,77,14,0,72,8,0,73,2,12,74,22,4,79,24,24,46,14,28,66,0,0,43,0,32,72,22,16,71,4,20,77,2,24,101,36,32,70,18,8,58,32,24,69,4,8,63,24,32,72,32,0,112,10,8,68
18,4,61,28,12,75,8,28,98,8,4,69,0,4,51,30,36,55,26,8,80,2,24,87,16,32,92,20,20,66,20,4,86,8,0,77,0,12,68,28,16,80,22,20,52,8,12,66,32,8,94,20,12,64,18,16,64,30,24,62,10,24,57,20,0,98,28,36,78,2,28,93,2,32,97,0,12,61,14,28,64,20,0,86,2,16,90,6,8,67
12,4,52,24,36,85,26,16,54,10,32,99,16,4,87,32,0,121,34,20,87,30,12,59,18,32,71,38,24,64,22,8,57,22,0,74,4,36,112,34,0,105,36,24,81,4,20,82,28,24,50,4,28,90,0,0,44,26,28,51,0,0,60,34,16,59,32,16,70,36,28,76,26,8,78,36,4,111,8,24,89,38,16,69,16,8,66,24,36,80
16,20,48,18,0,95,20,36,80,30,28,56,34,12,90,28,36,75,2,20,81,4,4,46,26,20,57,38,28,76,28,0,100,8,36,80,4,28,81,16,0,81,24,4,96,2,20,61,2,12,64,32,4,95,18,0,92,26,12,54,8,24,84,36,8,113,6,32,69,8,32,97,16,24,76,32,20,65,20,0,79,12,0,61,22,0,103,36,0,100
10,4,64,38,32,76,34,4,104,16,12,62,2,36,106,10,32,95,32,8,80,20,36,79,34,4,113,10,16,71,6,36,111,32,28,64,18,20,66,36,0,94,28,0,99,24,12,53,26,28,47,36,8,73,30,32,54,0,32,112,28,4,68,30,20,77,22,20,47,18,24,57,24,28,69,16,16,50,22,20,49,38,16,92,24,0,82,8,36,111
6,28,87,4,8,44,14,12,50,24,20,55,20,12,48,2,28,101,34,8,93,24,16,76,4,12,48,2,24,102,20,4,79,18,36,93,10,4,62,6,36,71,0,16,72,4,24,78,8,24,76,38,32,64,20,20,60,2,36,81,12,4,73,32,8,86,0,12,72,14,36,71,20,16,59,14,20,65,10,8,44,36,36,42,38,28,73,22,32,73
34,36,54,30,12,62,32,24,59,20,4,91,8,24,80,34,28,73,24,24,65,6,8,45,14,12,68,20,12,50,32,20,54,6,4,63,2,24,95,2,36,97,18,16,42,28,12,81,22,36,57,26,4,89,4,20,73,12,20,52,36,0,91,24,8,57,2,16,89,12,16,44,2,12,69,4,36,79,22,36,85,20,32,69,36,0,85,14,32,83
34,32,52,36,4,109,34,36,53,8,24,59,0,16,91,24,24,56,6,24,72,34,12,66,4,28,101,8,20,56,34,12,98,36,0,107,6,4,65,18,24,69,34,4,88,26,8,66,10,4,63,14,12,69,10,12,61,20,8,87,26,12,90,32,36,63,2,16,55,30,4,70,2,32,96,26,28,50,2,20,96,28,32,70,32,0,90,24,4,81
6,4,46,16,36,71,32,20,58,6,4,59,6,12,74,12,32,95,14,24,65,26,4,79,10,4,69,38,0,86,16,28,63,14,24,62,38,24,85,6,16,74,28,20,53,10,12,68,32,20,66,26,4,83,8,4,69,36,4,104,24,32,59,22,28,50,38,4,82,32,32,50,20,8,52,4,32,100,2,0,70,32,28,62,8,20,59,8,20,53
22,4,95,12,20,78,12,28,80,28,16,56,0,20,88,26,16,64,26,8,63,6,32,68,20,36,85,14,20,71,26,0,107,10,8,58,2,20,69,20,24,73,12,4,76,26,12,63,8,16,76,30,20,52,0,28,92,18,0,88,28,12,85,22,28,51,2,28,111,18,28,82,0,36,101,26,12,83,30,36,46,0,4,46,16,24,73,30,28,50
24,16,58,4,0,61,2,24,87,12,0,60,16,20,57,2,20,84,38,0,88,26,0,73,22,20,52,36,32,48,6,24,75,32,24,59,4,8,47,36,12,76,30,8,78,32,0,109,22,36,81,28,32,51,6,0,57,36,32,72,2,28,105,16,32,77,16,4,60,26,32,50,8,24,79,22,32,75,32,0,102,12,36,73,8,28,75,38,36,54
30,16,62,2,20,90,34,4,110,10,0,57,22,28,64,18,0,94,12,12,45,30,24,64,26,36,79,10,8,59,30,36,67,14,24,75,18,16,69,30,8,78,38,4,78,0,4,68,4,12,53,30,36,62,10,4,62,4,16,78,24,24,67,22,16,47,18,32,55,30,4,102,26,0,89,18,32,72,26,0,70,38,16,64,14,4,70,18,36,82
14,0,83,18,4,62,24,8,76,18,20,70,0,0,41,28,28,64,28,4,72,0,32,101,6,16,51,14,32,89,12,12,47,0,0,54,12,20,51,18,24,56,30,12,77,6,4,44,6,16,83,4,20,70,12,8,64,20,24,59,6,20,76,12,0,60,18,8,57,4,0,62,32,24,48,18,36,68,6,24,62,10,0,76,14,4,65,18,20,44
22,20,69,10,8,53,22,24,58,8,24,78,30,36,51,22,0,95,16,32,79,4,32,72,28,16,73,2,12,80,32,0,72,18,8,59,0,0,64,28,32,51,2,20,87,10,20,78,14,28,78,6,12,75,30,28,58,30,36,48,10,32,87,30,32,48,10,20,55,26,8,80,8,4,47,6,32,99,0,32,116,32,24,73,32,24,58,12,0,76
22,20,65,32,12,88,16,32,59,22,28,64,38,4,92,22,4,64,6,24,61,26,4,92,34,28,70,0,12,52,10,8,50,2,36,111,38,32,74,22,12,76,6,8,67,22,16,77,28,20,66,8,24,80,28,36,51,32,12,66,28,36,63,36,12,75,24,16,50,32,36,64,12,12,61,0,28,106,36,8,88,2,4,57,34,20,60,24,36,68
16,28,72,30,20,68,20,36,75,26,0,99,8,24,80,30,8,96,10,0,50,38,24,86,2,36,82,14,16,58,6,24,92,18,0,85,34,0,105,0,8,58,8,8,43,26,24,56,22,36,85,20,32,86,4,4,42,6,0,54,20,36,74,14,8,61,10,32,97,8,16,69,30,36,61,28,28,58,38,12,95,2,28,96,16,8,54,38,36,55
12,12,66,24,8,82,28,4,102,28,0,106,12,28,79,8,20,75,32,32,46,12,8,51,34,0,110,6,36,106,18,32,72,0,8,77,38,36,56,14,16,62,16,4,71,14,20,71,10,4,64,34,32,68,32,4,87,26,24,68,0,8,68,24,28,63,38,4,112,30,36,50,8,0,50,20,8,81,12,12,65,12,24,79,36,20,94,32,0,97
4,28,96,18,32,71,30,20,64,12,32,99,4,8,45,26,24,45,22,0,86,18,24,71,8,32,97,38,12,88,0,0,44,20,24,54,30,24,57,28,28,56,8,36,114,22,4,84,26,20,65,0,32,115,8,16,65,32,32,42,4,24,92,12,28,59,20,20,54,28,32,48,28,28,44,10,8,44,2,36,91,0,0,52,28,8,67,20,0,87
16,28,67,0,36,112,12,0,64,2,4,70,36,0,96,30,12,92,24,0,79,18,0,61,22,24,56,20,28,80,20,12,75,36,16,83,16,4,86,22,12,70,30,0,99,10,16,54,0,8,51,28,8,90,8,12,44,12,12,45,2,32,86,12,12,59,0,28,76,32,36,69,34,24,75,32,0,82,12,8,53,20,16,67,32,8,95,18,32,73
34,16,81,6,36,99,0,20,82,14,28,81,4,0,67,22,36,78,6,0,61,10,20,71,32,32,53,26,16,54,18,32,67,28,4,96,6,0,76,30,28,65,10,20,76,16,16,52,12,16,67,8,16,64,16,12,61,2,0,50,28,16,75,24,0,97,38,8,98,28,0,95,38,28,74,12,20,79,38,16,88,24,24,57,34,20,66,30,20,59
38,8,93,18,32,89,26,16,50,28,8,67,8,8,65,38,12,109,12,4,48,4,32,94,8,28,85,30,0,73,4,0,62,0,0,41,0,0,43,16,8,59,14,12,63,18,8,63,18,24,60,24,36,58,8,16,68,14,20,67,36,36,63,0,16,82,4,0,52,12,32,66,18,4,71,20,24,65,10,36,92,28,8,78,4,0,67,32,32,67
8,32,107,22,28,64,4,8,60,2,8,59,32,32,63,34,12,71,12,0,77,14,32,91,32,20,55,24,24,50,6,32,69,24,4,97,24,4,69,34,0,90,26,36,71,4,0,46,32,8,66,8,8,58,4,16,82,22,0,68,4,20,80,36,32,45,12,16,53,30,32,65,10,28,67,12,36,81,32,4,108,14,28,55,30,32,50,34,20,78
14,16,65,32,8,86,4,20,91,32,28,57,34,4,109,24,32,78,14,36,67,32,36,53,8,4,57,6,20,56,26,24,48,4,12,59,18,28,67,4,32,108,18,32,54,22,28,55,22,4,82,4,8,71,34,8,89,24,12,82,18,12,46,32,20,77,26,36,56,32,12,76,38,4,113,36,28,74,4,12,58,0,4,64,10,0,54,0,28,106
30,32,60,8,0,65,14,16,43,34,4,81,30,28,46,30,24,49,24,36,75,34,8,99,24,12,82,24,16,62,22,24,58,10,28,93,18,8,72,0,28,96,30,4,101,18,36,93,0,4,69,34,16,86,38,32,66,4,24,76,6,8,50,6,0,47,10,16,65,18,36,73,22,32,56,32,28,50,38,16,65,18,36,66,26,36,52,28,0,71
18,24,76,8,12,73,30,36,59,4,12,55,32,16,80,28,32,62,18,8,66,38,28,80,34,12,62,30,0,99,6,28,80,6,24,76,30,36,50,30,16,79,10,28,93,8,24,89,22,24,46,34,32,52,8,16,78,28,28,50,18,36,83,24,24,44,16,20,72,4,32,94,0,12,65,28,16,76,36,28,54,38,0,85,20,4,85,16,0,76
12,0,72,28,16,60,12,4,51,26,32,50,14,12,59,24,4,77,38,4,105,0,36,120,38,0,81,18,20,64,32,36,49,6,28,81,24,32,78,20,24,69,22,0,72,26,20,75,8,20,77,10,32,96,10,12,52,36,32,44,16,36,93,8,36,87,26,0,101,34,4,87,24,32,67,6,32,90,30,28,60,20,24,54,22,32,82,14,24,68
12,0,72,10,24,68,32,24,79,22,12,71,20,24,46,12,24,70,0,12,74,26,28,58,0,0,67,24,12,77,24,0,81,10,32,81,14,20,46,26,0,91,10,36,88,16,16,54,20,20,66,12,32,84,32,20,76,6,4,64,26,12,74,30,8,62,12,16,71,22,16,71,24,24,44,14,36,95,0,28,69,8,8,43,8,20,65,2,4,63
22,4,92,14,12,43,24,16,64,22,8,62,28,16,82,38,16,88,6,0,57,18,24,63,24,20,49,30,28,63,32,36,52,10,32,98,30,32,53,38,28,61,0,12,80,38,32,63,10,4,46,28,32,67,16,12,73,12,8,64,0,24,71,4,12,74,4,12,62,6,4,61,32,20,55,26,8,69,4,20,64,18,4,60,38,16,88,32,36,68
30,28,62,32,16,91,2,32,85,22,12,50,18,0,80,22,16,74,2,12,73,20,28,74,36,8,100,0,36,109,8,12,46,18,28,56,18,28,57,32,16,68,18,24,71,8,16,69,34,32,70,38,12,79,14,20,76,38,4,84,14,32,96,36,4,79,4,12,74,30,16,60,38,0,125,12,0,59,12,28,68,2,32,89,26,12,73,26,36,68
26,4,66,16,36,86,32,28,60,20,32,84,8,4,50,22,32,82,2,20,67,36,24,60,18,8,65,30,8,100,12,8,68,16,28,78,16,36,101,2,36,92,22,8,63,4,36,78,34,0,119,0,16,69,14,16,57,38,28,82,26,16,60,30,0,77,0,8,75,28,12,80,12,24,86,30,20,84,34,12,98,24,32,51,12,8,46,20,28,48
26,4,101,24,12,57,34,12,68,2,4,59,38,8,102,16,20,58,16,28,86,6,36,80,30,0,117,0,32,103,18,16,70,20,16,67,36,16,99,6,20,90,20,20,61,26,12,60,26,0,90,36,24,69,10,20,55,22,28,57,28,12,77,12,4,65,20,12,60,14,24,81,38,32,76,10,32,72,26,28,43,38,28,50,34,8,83,30,36,50
28,0,73,4,8,62,34,24,55,0,32,95,24,16,55,24,20,61,0,4,73,20,16,55,14,12,61,22,36,63,24,16,74,8,0,60,38,0,122,16,12,53,10,8,59,12,28,83,12,16,56,28,32,51,20,28,67,38,20,95,6,28,90,14,28,68,6,16,75,18,32,59,4,16,80,30,0,90,4,28,107,18,16,51,14,16,46,16,4,61
34,28,62,2,16,86,34,20,58,16,32,77,16,4,84,26,24,69,18,0,68,34,12,78,6,12,57,6,24,71,4,20,73,12,12,64,26,20,77,34,32,51,4,16,82,36,16,85,14,28,64,30,16,55,4,20,91,14,32,72,30,24,62,24,32,73,10,12,42,14,28,73,32,36,69,8,16,56,32,24,53,2,4,52,26,24,48,16,0,94
28,12,72,34,36,59,28,28,41,24,32,52,14,4,74,26,16,61,30,36,75,8,32,77,32,12,69,24,28,65,28,32,59,38,0,96,16,32,82,30,0,96,6,8,43,28,12,92,14,12,59,2,36,111,6,0,49,16,32,91,12,16,45,34,16,96,16,24,51,34,8,69,6,12,50,4,8,68,32,28,56,0,20,61,30,36,46,20,4,72
32,24,48,38,4,98,30,16,78,18,24,70,24,36,77,0,4,55,16,32,71,12,20,59,34,12,74,6,20,65,18,32,74,20,8,85,24,20,66,24,32,74,36,8,79,6,24,79,0,16,85,34,4,103,14,32,62,38,36,42,38,28,70,12,32,101,10,16,64,34,28,50,24,12,76,8,16,57,32,32,48,18,24,68,28,16,67,20,32,76
32,8,97,4,16,87,0,24,74,26,28,44,22,12,66,12,4,79,0,8,72,26,28,60,2,0,42,18,4,60,34,28,47,10,12,48,16,16,41,20,12,78,38,24,89,34,20,80,28,8,101,14,0,61,2,32,103,28,16,82,32,4,86,22,24,43,6,4,69,38,8,87,12,12,43,30,20,72,18,12,67,36,24,52,2,24,79,28,0,105
4,20,71,36,36,48,36,20,58,20,12,57,36,36,65,24,24,59,34,4,70,26,24,51,34,32,62,4,32,104,8,24,72,4,32,98,18,4,84,4,28,84,2,8,53,4,4,51,6,4,62,38,12,78,30,36,58,28,32,48,22,8,61,14,28,60,4,20,78,24,12,64,8,0,55,4,20,59,6,12,46,6,0,76,28,28,62,0,8,74
16,0,76,24,20,45,0,36,116,30,32,63,12,16,57,18,32,75,38,24,84,0,0,63,26,20,74,6,28,89,32,36,73,34,32,69,36,4,76,0,0,40,22,32,81,26,16,55,22,4,60,10,32,93,30,8,63,8,28,77,22,8,87,12,24,75,30,32,56,2,20,83,26,0,94,30,0,101,28,20,65,0,4,68,20,24,50,16,4,78
32,16,67,36,28,70,12,16,61,22,0,68,0,36,111,4,24,73,22,24,60,36,8,92,30,24,73,0,24,99,6,16,77,26,20,74,16,12,58,22,28,63,0,28,86,10,0,76,32,36,70,26,24,48,36,12,105,0,20,63,30,20,62,32,8,98,0,32,75,34,24,70,24,24,62,8,36,75,34,20,65,12,8,46,2,12,62,0,16,73
28,8,94,36,12,64,10,8,64,30,32,69,28,0,94,4,12,72,18,32,75,32,36,54,22,20,57,16,8,68,12,8,65,16,20,60,32,0,112,30,16,84,2,20,72,14,4,62,30,16,88,14,20,53,10,16,57,0,36,125,6,32,96,36,0,112,0,0,45,12,8,61,38,36,48,12,4,53,4,28,72,6,8,65,36,16,70,2,36,85
28,36,51,36,16,91,26,24,45,24,32,50,12,8,70,8,20,62,12,36,85,12,32,73,32,32,57,26,36,81,6,24,58,36,0,118,22,28,52,4,4,50,16,28,52,6,8,57,34,16,64,32,8,76,12,32,64,12,8,62,0,20,77,4,12,78,12,0,57,10,24,64,24,32,49,38,12,105,2,20,95,24,16,50,32,24,79,32,0,80
22,4,64,30,36,73,18,12,65,30,0,91,38,4,86,6,36,80,38,36,62,12,36,95,38,28,65,20,16,73,14,28,76,38,4,117,30,20,84,16,16,61,12,16,69,32,28,49,14,28,68,16,32,76,8,28,89,6,36,82,26,32,73,8,28,91,14,32,59,22,16,57,30,36,55,20,36,74,4,32,73,8,28,61,22,8,90,24,36,87
20,0,72,16,32,94,2,36,110,0,28,76,20,28,58,32,24,66,12,36,83,12,12,66,0,28,98,30,24,57,34,0,116,0,12,71,6,20,84,28,12,64,14,24,65,20,36,91,30,36,74,32,16,94,16,8,65,36,24,55,20,32,83,24,20,71,22,36,82,6,8,53,26,20,64,30,24,53,30,28,69,18,12,59,6,32,79,24,28,47
26,4,71,8,8,60,0,8,63,32,24,52,6,28,76,4,28,83,20,12,53,22,24,65,2,36,84,26,20,64,38,12,80,8,12,52,8,4,67,28,0,83,38,28,56,14,32,83,22,8,57,26,8,82,32,36,70,34,4,87,6,8,58,34,12,80,22,4,64,6,12,77,30,0,73,16,8,52,26,20,61,32,32,49,8,16,69,4,12,50
24,0,82,0,32,82,34,4,101,22,4,79,12,24,77,6,16,84,36,4,113,28,0,105,16,16,46,18,12,59,14,8,57,24,36,84,20,0,95,16,0,80,12,20,51,20,36,83,24,8,58,10,16,67,6,12,67,6,28,97,0,24,81,34,20,65,16,16,63,2,4,43,20,16,59,28,28,54,8,8,64,0,36,77,8,20,62,18,32,57
26,20,56,16,24,58,24,0,101,2,32,109,28,0,109,32,28,53,14,28,68,30,16,54,2,16,54,38,28,54,34,0,103,22,20,46,24,12,77,4,32,78,28,32,64,24,20,71,26,4,81,28,24,65,22,20,68,0,20,75,20,32,60,22,32,72,12,24,70,18,8,76,34,12,75,16,4,83,16,20,44,2,0,68,26,36,64,6,36,91
30,4,79,8,36,112,32,32,46,34,36,58,24,8,56,2,32,73,18,8,65,10,12,62,18,0,93,28,16,73,30,12,79,26,12,57,20,36,73,26,12,60,26,20,65,26,36,81,2,36,88,30,4,111,2,16,72,4,4,62,8,24,76,14,20,76,24,24,51,16,28,52,8,4,62,26,36,68,2,0,61,16,4,62,8,28,86,2,36,78
22,8,71,34,20,76,10,4,53,24,4,85,2,24,103,24,12,56,34,4,112,36,0,102,22,16,52,38,20,62,16,24,69,18,0,73,6,0,70,24,4,97,34,36,66,28,0,89,8,28,100,6,0,59,20,24,62,12,0,52,6,24,58,2,28,92,34,8,88,4,12,58,16,16,58,10,4,50,0,4,67,26,28,52,4,28,82,20,24,44
28,8,63,4,8,51,26,32,77,36,4,119,36,4,108,32,24,78,10,16,55,8,4,52,26,12,82,26,20,46,36,24,62,12,36,68,6,24,74,0,16,90,34,32,54,28,20,77,4,28,68,22,8,71,10,16,58,30,16,83,16,16,51,28,12,78,22,12,56,8,20,53,0,12,63,8,24,64,34,36,49,22,28,55,10,8,66,24,32,77
